BSE Symbol,NSE Symbol,Company Name          ,Sector
538962,MINDACORP,Minda Corporation Ltd.,Auto Ancillary
522205,PRAJIND,Praj Industries Ltd.,Engineering - Industrial Equipments
532783,LTFOODS,LT Foods Ltd.,Consumer Food
500620,GESHIP,The Great Eastern Shipping Company Ltd.,Shipping
533293,KIRLOSENG,Kirloskar Oil Engines Ltd.,Engineering - Industrial Equipments
532966,TITAGARH,Titagarh Railsystems Ltd.,Railways Wagons
541988,AAVAS,Aavas Financiers Ltd.,Finance - Housing
532784,SOBHA,Sobha Ltd.,Construction - Real Estate
542726,INDIAMART,Indiamart Intermesh Ltd.,e-Commerce
500940,FINPIPE,Finolex Industries Ltd.,Plastic Products
532210,CUB,City Union Bank Ltd.,Bank - Private
541556,RITES,Rites Ltd.,Engineering
539957,MGL,Mahanagar Gas Ltd.,Gas Transmission/Marketing
543334,NUVOCO,Nuvoco Vistas Corporation Ltd.,Cement & Construction Materials
543265,RAILTEL,Railtel Corporation Of India Ltd.,Telecommunication - Service  Provider
543317,GRINFRA,GR Infraprojects Ltd.,Engineering - Construction
500674,SANOFI,Sanofi India Ltd.,Pharmaceuticals & Drugs
505700,ELECON,Elecon Engineering Company Ltd.,Engineering - Industrial Equipments
543428,DATAPATTNS,Data Patterns (India) Ltd.,Defence
538835,INTELLECT,Intellect Design Arena Ltd.,IT - Software
532734,GPIL,Godawari Power And Ispat Ltd.,Steel & Iron Products
513023,NAVA,Nava Ltd.,Power Generation/Distribution
535789,SAMMAANCAP,Sammaan Capital Ltd.,Finance - Housing
500210,INGERRAND,Ingersoll-Rand (India) Ltd.,Compressors / Pumps
500249,KSB,KSB Ltd.,Compressors / Pumps
543768,NSLNISP,NMDC Steel Ltd.,Steel & Iron Products
505533,WESTLIFE,Westlife Foodworld Ltd,Restaurants
500405,SPLPETRO,Supreme Petrochem Ltd.,Chemicals
532439,OLECTRA,Olectra Greentech Ltd.,Automobiles-Trucks/Lcv
526367,GANESHHOUC,Ganesh Housing Corporation Ltd.,Construction - Real Estate
500878,CEATLTD,Ceat Ltd.,Tyres & Allied
531335,ZYDUSWELL,Zydus Wellness Ltd.,Consumer Food
524404,MARKSANS,Marksans Pharma Ltd.,Pharmaceuticals & Drugs
505537,ZEEL,Zee Entertainment Enterprises Ltd.,TV Broadcasting & Software Production
543534,AETHER,Aether Industries Ltd.,Chemicals
523025,SAFARI,Safari Industries (India) Ltd.,Household & Personal Products
532627,JPPOWER,Jaiprakash Power Ventures Ltd.,Power Generation/Distribution
543527,PRUDENT,Prudent Corporate Advisory Services Ltd.,Finance - Others
541233,LEMONTREE,Lemon Tree Hotels Ltd.,"Hotel, Resort & Restaurants"
544203,ABDL,Allied Blenders And Distillers Ltd.,Breweries & Distilleries
543945,NETWEB,Netweb Technologies India Ltd.,IT - Hardware
543227,HAPPSTMNDS,Happiest Minds Technologies Ltd.,IT - Software
543276,CRAFTSMAN,Craftsman Automation Ltd.,Auto Ancillary
543297,IWEL,Inox Wind Energy Ltd.,Power Generation/Distribution
500390,RELINFRA,Reliance Infrastructure Ltd.,Power Generation/Distribution
500266,MAHSCOOTER,Maharashtra Scooters Ltd.,Auto Ancillary
523405,JMFINANCIL,JM Financial Ltd.,Finance - Investment
531358,CHOICEIN,Choice International Ltd.,Finance - Stock Broking
543413,TEGA,Tega Industries Ltd.,Engineering - Industrial Equipments
543271,JUBLINGREA,Jubilant Ingrevia Ltd.,Chemicals
517146,USHAMART,Usha Martin Ltd.,Steel & Iron Products
532922,EDELWEISS,Edelweiss Financial Services Ltd.,Finance - NBFC
543350,VIJAYA,Vijaya Diagnostic Centre Ltd.,Hospital & Healthcare Services
532689,PVRINOX,PVR Inox Ltd.,"Film Production, Distribution & Entertainment"
530343,GENUSPOWER,Genus Power Infrastructures Ltd.,Engineering - Industrial Equipments
513377,MMTC,MMTC Ltd.,Trading
543957,REDTAPE,Redtape Ltd.,Retailing
543482,EUREKAFORB,Eureka Forbes Ltd.,Consumer Durables - Domestic Appliances
500463,BBOX,Black Box Ltd.,Telecommunication - Equipment
534618,,Waaree Renewable Technologies Ltd.,Power Generation/Distribution
543530,PARADEEP,Paradeep Phosphates Ltd.,Fertilizers
532163,SAREGAMA,Saregama India Ltd.,"Film Production, Distribution & Entertainment"
517506,TTKPRESTIG,TTK Prestige Ltd.,Consumer Durables - Domestic Appliances
543980,JLHL,Jupiter Life Line Hospitals Ltd.,Hospital & Healthcare Services
500330,RAYMOND,Raymond Ltd.,Textile - Weaving
532209,J&KBANK,The Jammu & Kashmir Bank Ltd.,Bank - Private
534076,RHIM,RHI Magnesita India Ltd.,Refractories
540203,SFL,Sheela Foam Ltd.,Household & Personal Products
500245,KIRLFER,Kirloskar Ferrous Industries Ltd.,Castings/Forgings
543397,SAPPHIRE,Sapphire Foods India Ltd.,Consumer Food
532181,GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Mining & Minerals
530005,INDIACEM,The India Cements Ltd.,Cement & Construction Materials
500101,ARVIND,Arvind Ltd.,Textile
500038,BALRAMCHIN,Balrampur Chini Mills Ltd.,Sugar
533095,,Bengal & Assam Company Ltd.,Finance - NBFC
539992,LLOYDSENGG,Lloyds Engineering Works Ltd.,Engineering - Industrial Equipments
532178,ENGINERSIN,Engineers India Ltd.,Engineering
543959,SBFC,SBFC Finance Ltd.,Finance - NBFC
544009,BLUEJET,Blue Jet Healthcare Ltd.,Pharmaceuticals & Drugs
544057,HAPPYFORGE,Happy Forgings Ltd.,Forgings
509488,GRAPHITE,Graphite India Ltd.,Electrodes & Welding Equipment
521070,ALOKINDS,Alok Industries Ltd.,Textile
532832,EMBDL,Equinox India Developments Ltd.,Construction - Real Estate
530007,JKTYRE,JK Tyre & Industries Ltd.,Tyres & Allied
544061,AZAD,Azad Engineering Ltd.,Engineering - Industrial Equipments
542650,METROPOLIS,Metropolis Healthcare Ltd.,Hospital & Healthcare Services
540065,RBLBANK,RBL Bank Ltd.,Bank - Private
543398,LATENTVIEW,Latent View Analytics Ltd.,Business Support
540575,STARCEMENT,Star Cement Ltd.,Cement & Construction Materials
539978,QUESS,Quess Corp Ltd.,BPO/ITeS
500380,JKLAKSHMI,JK Lakshmi Cement Ltd.,Cement & Construction Materials
523598,SCI,Shipping Corporation Of India Ltd.,Shipping
524230,RCF,Rashtriya Chemicals and Fertilizers Ltd.,Fertilizers
500214,IONEXCHANG,Ion Exchange (India) Ltd.,Engineering - Industrial Equipments
512573,AVANTIFEED,Avanti Feeds Ltd.,Consumer Food
511196,CANFINHOME,Can Fin Homes Ltd.,Finance - Housing
543253,BECTORFOOD,Mrs. Bectors Food Specialities Ltd.,Consumer Food
500655,GRWRHITECH,Garware Hi-Tech Films Ltd.,Plastic Products
532856,TIMETECHNO,Time Technoplast Ltd.,Plastic Products
533160,DBREALTY,Valor Estate Ltd.,Construction - Real Estate
543425,MAPMYINDIA,CE Info Systems Ltd.,IT - Software
544046,INOXINDIA,Inox India Ltd.,Engineering - Industrial Equipments
500126,PGHL,Procter & Gamble Health Ltd.,Pharmaceuticals & Drugs
509496,ITDCEM,ITD Cementation India Ltd.,Engineering - Construction
506767,ALKYLAMINE,Alkyl Amines Chemicals Ltd.,Chemicals
543427,MEDPLUS,Medplus Health Services Ltd.,Pharmaceuticals & Drugs
543259,HOMEFIRST,Home First Finance Company India Ltd.,Finance - Housing
544008,MAXESTATES,Max Estates Ltd.,Construction - Real Estate
500335,BIRLACORPN,Birla Corporation Ltd.,Diversified
517385,SYMPHONY,Symphony Ltd.,Consumer Durables - Domestic Appliances
543280,NAZARA,Nazara Technologies Ltd.,IT - Software
543417,RATEGAIN,RateGain Travel Technologies Ltd.,IT - Software
533269,WABAG,VA Tech Wabag Ltd.,Environmental Services
544022,ASKAUTOLTD,ASK Automotive Ltd.,Auto Ancillary
500110,CHENNPETRO,Chennai Petroleum Corporation Ltd.,Refineries
532443,CERA,Cera Sanitaryware Ltd.,Ceramics/Marble/Granite/Sanitaryware
533033,ISGEC,ISGEC Heavy Engineering Ltd.,Engineering - Construction
541578,VARROC,Varroc Engineering Ltd.,Auto Ancillary
532942,KNRCON,KNR Constructions Ltd.,Engineering - Construction
500033,FORCEMOT,Force Motors Ltd.,Automobiles-Trucks/Lcv
543490,GMRP&UI,GMR Power and Urban Infra Ltd.,Power Generation/Distribution
519600,CCL,CCL Products (India) Ltd.,Tea/Coffee
540935,GALAXYSURF,Galaxy Surfactants Ltd.,Household & Personal Products
542760,SWSOLAR,Sterling and Wilson Renewable Energy Ltd.,Engineering - Construction
532356,TRIVENI,Triveni Engineering & Industries Ltd.,Sugar
532790,TANLA,Tanla Platforms Ltd.,IT - Software
543523,CAMPUS,Campus Activewear Ltd.,Footwear
500265,MAHSEAMLES,Maharashtra Seamless Ltd.,Steel & Iron Products
541019,HGINFRA,H.G. Infra Engineering Ltd.,Engineering - Construction
500123,DRBECK,Elantas Beck India Ltd.,Chemicals
504882,,National Standard (India) Ltd.,Metal - Ferrous
532915,RELIGARE,Religare Enterprises Ltd.,Finance - Investment
532668,AURIONPRO,Aurionpro Solutions Ltd.,IT - Software
532798,NETWORK18,Network 18 Media & Investments Ltd.,TV Broadcasting & Software Production
543573,SYRMA,Syrma SGS Technology Ltd.,Electronics - Components
500690,GSFC,Gujarat State Fertilizers & Chemicals Ltd.,Fertilizers
532553,WELENT,Welspun Enterprises Ltd.,Construction - Real Estate
532375,TIPSMUSIC,Tips Music Ltd.,"Film Production, Distribution & Entertainment"
534809,PCJEWELLER,PC Jeweller Ltd.,Diamond  &  Jewellery
533169,MANINFRA,Man InfraConstruction Ltd.,Engineering - Construction
534597,RTNINDIA,RattanIndia Enterprises Ltd.,Professional Services
520113,VESUVIUS,Vesuvius India Ltd.,Refractories
532670,RENUKA,Shree Renuka Sugars Ltd.,Sugar
542773,IIFLCAPS,IIFL Capital Services Ltd.,Finance - Investment
543243,EQUITASBNK,Equitas Small Finance Bank Ltd.,Bank - Private
543349,AMIORG,AMI Organics Ltd.,Pharmaceuticals & Drugs
532757,VOLTAMP,Voltamp Transformers Ltd.,Electric Equipment
500670,GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Fertilizers
523704,MASTEK,Mastek Ltd.,IT - Software
535648,JUSTDIAL,Just Dial Ltd.,Business Support
544014,HONASA,Honasa Consumer Ltd.,Trading
509631,HEG,HEG Ltd.,Electrodes & Welding Equipment
532349,TCI,Transport Corporation Of India Ltd.,Logistics
539150,PNCINFRA,PNC Infratech Ltd.,Engineering - Construction
505283,KIRLPNU,Kirloskar Pneumatic Company Ltd.,Compressors / Pumps
500133,ESABINDIA,Esab India Ltd.,Electrodes & Welding Equipment
506655,SUDARSCHEM,Sudarshan Chemical Industries Ltd.,Dyes & Pigments
512463,LLOYDSENT,Lloyds Enterprises Ltd.,Trading
543228,ROUTE,Route Mobile Ltd.,IT - Software
524372,ORCHPHARMA,Orchid Pharma Ltd.,Pharmaceuticals & Drugs
543533,EMUDHRA,eMudhra Ltd.,BPO/ITeS
509557,GARFIBRES,Garware Technical Fibres Ltd.,Textile
543669,RUSTOMJEE,Keystone Realtors Ltd,Construction - Real Estate
530549,SHILPAMED,Shilpa Medicare Ltd.,Pharmaceuticals & Drugs
500191,HMT,HMT Ltd.,Engineering - Industrial Equipments
532468,,Kama Holdings Ltd.,Finance - Investment
531543,JINDWORLD,Jindal Worldwide Ltd.,Textile
507205,TI,Tilaknagar Industries Ltd.,Breweries & Distilleries
543358,SANSERA,Sansera Engineering Ltd.,Auto Ancillary
542323,KPIGREEN,KPI Green Energy Ltd.,Engineering - Construction
543936,SENCO,Senco Gold Ltd.,Diamond  &  Jewellery
500128,ELECTCAST,Electrosteel Castings Ltd.,Castings/Forgings
533271,ASHOKA,Ashoka Buildcon Ltd.,Engineering - Construction
532891,PURVA,Puravankara Ltd.,Construction - Real Estate
531599,FDC,FDC Ltd.,Pharmaceuticals & Drugs
543275,ANURAS,Anupam Rasayan India Ltd.,Chemicals
500031,BAJAJELEC,Bajaj Electricals Ltd.,Consumer Durables - Domestic Appliances
543336,CHEMPLASTS,Chemplast Sanmar Ltd.,Chemicals
533248,GPPL,Gujarat Pipavav Port Ltd.,Port
538979,GREENLAM,Greenlam Industries Ltd.,Laminates/Decoratives
533326,TEXRAIL,Texmaco Rail & Engineering Ltd.,Railways Wagons
532726,GALLANTT,Gallantt Ispat Ltd.,Steel & Iron Products
500413,THOMASCOOK,Thomas Cook (India) Ltd.,Travel Services
530305,,Piccadily Agro Industries Ltd.,Breweries & Distilleries
538730,PDSL,PDS Ltd.,Textile
532630,GOKEX,Gokaldas Exports Ltd.,Textile
543332,EPIGRAL,Epigral Ltd.,Chemicals
505355,NESCO,Nesco Ltd.,Engineering - Industrial Equipments
539302,POWERMECH,Power Mech Projects Ltd.,Engineering - Construction
500338,PRSMJOHNSN,Prism Johnson Ltd.,Cement & Construction Materials
539787,HCG,Healthcare Global Enterprises Ltd.,Hospital & Healthcare Services
505726,IFBIND,IFB Industries Ltd.,Consumer Durables - Domestic Appliances
531112,BALUFORGE,Balu Forge Industries Ltd.,Engineering - Industrial Equipments
500135,EPL,EPL Ltd.,Plastic Products
543657,ACI,Archean Chemical Industries Ltd.,Chemicals
532652,KTKBANK,The Karnataka Bank Ltd.,Bank - Private
502219,BORORENEW,Borosil Renewables Ltd.,Glass
530117,PRIVISCL,Privi Speciality Chemicals Ltd.,Chemicals
543596,TMB,Tamilnad Mercantile Bank Ltd.,Bank - Private
532218,SOUTHBANK,The South Indian Bank Ltd.,Bank - Private
501423,SHAILY,Shaily Engineering Plastics Ltd.,Plastic Products
532493,ASTRAMICRO,Astra Microwave Products Ltd.,Defence
543965,TVSSCS,TVS Supply Chain Solutions Ltd.,Logistics
544044,INDIASHLTR,India Shelter Finance Corporation Ltd.,Finance - Housing
543441,CMSINFO,CMS Info Systems Ltd.,BPO/ITeS
533122,RTNPOWER,RattanIndia Power Ltd.,Power Generation/Distribution
535754,ORIENTCEM,Orient Cement Ltd.,Cement & Construction Materials
500171,GHCL,GHCL Ltd.,Chemicals
505509,RESPONIND,Responsive Industries Ltd.,Plastic Products
544129,JUNIPER,Juniper Hotels Ltd.,"Hotel, Resort & Restaurants"
533286,MOIL,MOIL Ltd.,Mining & Minerals
532162,JKPAPER,JK Paper Ltd.,Paper & Paper Products
512179,SUNTECK,Sunteck Realty Ltd.,Construction - Real Estate
542484,ARVINDFASN,Arvind Fashions Ltd.,Retailing
522163,DIACABS,Diamond Power Infrastructure Ltd.,Cable
532638,SHOPERSTOP,Shoppers Stop Ltd.,Retailing
517498,WEBELSOLAR,Websol Energy System Ltd.,Electronics - Components
542904,UJJIVANSFB,Ujjivan Small Finance Bank Ltd.,Bank - Private
543306,DODLA,Dodla Dairy Ltd,Consumer Food
533088,MHRIL,Mahindra Holidays & Resorts India Ltd.,"Hotel, Resort & Restaurants"
544021,,Protean e-Gov Technologies Ltd.,BPO/ITeS
543985,ZAGGLE,Zaggle Prepaid Ocean Services Ltd.,Fintech
539807,INFIBEAM,Infibeam Avenues Ltd.,Fintech
505872,,WPIL Ltd.,Compressors / Pumps
521016,ICIL,Indo Count Industries Ltd.,Textile
502937,KESORAMIND,Kesoram Industries Ltd.,Cement & Construction Materials
507717,DHANUKA,Dhanuka Agritech Ltd.,Pesticides & Agrochemicals
530813,KRBL,KRBL Ltd.,Consumer Food
540293,PRICOLLTD,Pricol Ltd.,Auto Ancillary
543952,NIITMTS,NIIT Learning Systems Ltd. ,IT - Software
500187,AGI,AGI Greenpac Ltd.,Packaging
543277,LXCHEM,Laxmi Organic Industries Ltd.,Chemicals
541974,MANORAMA,Manorama Industries Ltd.,Solvent  Extraction
504918,SANDUMA,Sandur Manganese & Iron Ores Ltd.,Mining & Minerals
543333,CARTRADE,CarTrade Tech Ltd.,Automobiles - Dealers & Distributors
500039,BANCOINDIA,Banco Products (India) Ltd.,Auto Ancillary
500285,SPICEJET,SpiceJet Ltd.,Airlines
523323,KOVAI,Kovai Medical Center & Hospital Ltd.,Hospital & Healthcare Services
532313,MAHLIFE,Mahindra Lifespace Developers Ltd.,Construction - Real Estate
540205,AVL,Aditya Vision Ltd.,Retailing
543532,ETHOSLTD,Ethos Ltd.,Retailing
505714,GABRIEL,Gabriel India Ltd.,Auto Ancillary
532804,TIIL,Technocraft Industries (India) Ltd.,Steel & Iron Products
541195,MIDHANI,Mishra Dhatu Nigam Ltd.,Steel & Iron Products
532808,PGIL,Pearl Global Industries Ltd.,Textile
542460,ANUP,The Anup Engineering Ltd.,Engineering - Industrial Equipments
540047,DBL,Dilip Buildcon Ltd.,Construction - Real Estate
543626,EMIL,Electronics Mart India Ltd.,Retailing
543667,INOXGREEN,Inox Green Energy Services Ltd.,Engineering
531500,RAJESHEXPO,Rajesh Exports Ltd.,Diamond  &  Jewellery
543258,INDIGOPNTS,Indigo Paints Ltd.,Paints
533553,TDPOWERSYS,TD Power Systems Ltd.,Electric Equipment
514446,,LS Industries Ltd.,Textile - Weaving
534976,VMART,V-Mart Retail Ltd.,Retailing
500185,HCC,Hindustan Construction Company Ltd.,Engineering - Construction
540725,SHAREINDIA,Share India Securities Ltd.,Finance - Stock Broking
500336,SURYAROSNI,Surya Roshni Ltd.,Diversified
531201,,Shilchar Technologies Ltd.,Electric Equipment
532867,V2RETAIL,V2 Retail Ltd.,Retailing
532835,ICRA,ICRA Ltd.,Ratings
530135,OPTIEMUS,Optiemus Infracom Ltd.,Trading
543748,AARTIPHARM,Aarti Pharmalabs Ltd.,Pharmaceuticals & Drugs
532884,REFEX,Refex Industries Ltd.,Industrial  Gases & Fuels
543434,SUPRIYA,Supriya Lifescience Ltd.,Pharmaceuticals & Drugs
544067,INNOVACAP,Innova Captab Ltd.,Pharmaceuticals & Drugs
501455,GREAVESCOT,Greaves Cotton Ltd.,Diesel Engines
532960,DHANI,Dhani Services Ltd.,Finance - Stock Broking
532872,SPARC,Sun Pharma Advanced Research Company Ltd.,Business Support
544122,ENTERO,Entero Healthcare Solutions Ltd.,Trading
505890,KENNAMET,Kennametal India Ltd.,Engineering
507880,VIPIND,VIP Industries Ltd.,Household & Personal Products
519126,HNDFDS,Hindustan Foods Ltd.,Consumer Food
538666,SHARDACROP,Sharda Cropchem Ltd.,Pesticides & Agrochemicals
530999,BALAMINES,Balaji Amines Ltd.,Chemicals
532509,SUPRAJIT,Suprajit Engineering Ltd.,Auto Ancillary
509966,VSTIND,VST Industries Ltd.,Cigarettes/Tobacco
544192,IXIGO,Le Travenues Technology Ltd.,Travel Services
530001,GUJALKALI,Gujarat Alkalies And Chemicals Ltd.,Chemicals
505255,GMMPFAUDLR,GMM Pfaudler Ltd.,Engineering - Industrial Equipments
532940,JKIL,J Kumar Infraprojects Ltd.,Engineering - Construction
539883,PILANIINVS,Pilani Investment And Industries Corporation Ltd.,Finance - Investment
532531,STAR,Strides Pharma Science Ltd.,Pharmaceuticals & Drugs
532811,AHLUCONT,Ahluwalia Contracts (India) Ltd.,Construction - Real Estate
542867,CSBBANK,CSB Bank Ltd.,Bank - Private
524226,GAEL,Gujarat Ambuja Exports Ltd.,Solvent  Extraction
532374,STLTECH,Sterlite Technologies Ltd.,Cable
538567,GULFOILLUB,Gulf Oil Lubricants India Ltd.,Lubricants
523630,NFL,National Fertilizers Ltd.,Fertilizers
538562,SKIPPER,Skipper Ltd.,Engineering - Industrial Equipments
541967,SKYGOLD,Sky Gold Ltd.,Diamond  &  Jewellery
532735,RSYSTEMS,R Systems International Ltd.,IT - Software
532189,ITDC,India Tourism Development Corporation Ltd.,"Hotel, Resort & Restaurants"
527001,ASHAPURMIN,Ashapura Minechem Ltd.,Mining & Minerals
500339,RAIN,Rain Industries Ltd.,Petrochemicals
542665,NEOGEN,Neogen Chemicals Ltd.,Chemicals
543401,GOCOLORS,Go Fashion (India) Ltd.,Retailing
526729,GOLDIAM,Goldiam International Ltd.,Diamond  &  Jewellery
539542,LUXIND,Lux Industries Ltd.,Textile
500219,JISLJALEQS,Jain Irrigation Systems Ltd.,Plastic Products
533644,UEL,Ujaas Energy Ltd.,Electric Equipment
543272,EASEMYTRIP,Easy Trip Planners Ltd.,Travel Services
506690,UNICHEMLAB,Unichem Laboratories Ltd.,Pharmaceuticals & Drugs
505242,DYNAMATECH,Dynamatic Technologies Ltd.,Compressors / Pumps
543270,MTARTECH,MTAR Technologies Ltd.,Engineering
500404,SUNFLAG,Sunflag Iron And Steel Company Ltd.,Steel & Iron Products
538268,WONDERLA,Wonderla Holidays Ltd.,Amusement Parks/Recreation/Club
500355,RALLIS,Rallis India Ltd.,Pesticides & Agrochemicals
543896,AVALON,Avalon Technologies Ltd.,Electronics - Components
541301,ORIENTELEC,Orient Electric Ltd.,Consumer Durables - Domestic Appliances
540673,SIS,SIS Ltd.,Professional Services
544181,AWFIS,Awfis Space Solutions Ltd.,Business Support
532899,KSCL,Kaveri Seed Company Ltd.,Agriculture
535602,SHARDAMOTR,Sharda Motor Industries Ltd.,Auto Ancillary
500292,HEIDELBERG,Heidelberg Cement India Ltd.,Cement & Construction Materials
500041,BANARISUG,Bannari Amman Sugars Ltd.,Sugar
533158,THANGAMAYL,Thangamayil Jewellery Ltd.,Diamond  &  Jewellery
543325,ROLEXRINGS,Rolex Rings Ltd,Bearings
533151,DBCORP,D.B. Corp Ltd.,Printing And Publishing
521248,KITEX,Kitex Garments Ltd.,Textile
506222,STYRENIX,Styrenix Performance Materials Ltd.,Chemicals
532156,VAIBHAVGBL,Vaibhav Global Ltd.,Retailing
513519,PITTIENG,Pitti Engineering Ltd.,Engineering
539725,GOKULAGRO,Gokul Agro Resources Ltd.,Edible Oil
523398,JCHAC,Johnson Controls - Hitachi Air Conditioning India Ltd.,Air Conditioners
544118,JSFB,Jana Small Finance Bank Ltd.,Bank - Private
538891,,Magellanic Cloud Ltd.,IT - Software
533047,IMFA,Indian Metals & Ferro Alloys Ltd.,Ferro & Silica Manganese
544095,EPACK,EPACK Durable Ltd.,Air Conditioners
508486,HAWKINCOOK,Hawkins Cookers Ltd.,Consumer Durables - Domestic Appliances
505710,GRAUWEIL,Grauer & Weil (India) Ltd.,Chemicals
543212,BOROLTD,Borosil Ltd.,Consumer Durables - Domestic Appliances
500307,NIRLON,Nirlon Ltd.,Engineering - Construction
542597,MSTCLTD,MSTC Ltd.,Trading
524735,HIKAL,Hikal Ltd.,Pharmaceuticals & Drugs
512529,SEQUENT,Sequent Scientific Ltd.,Pharmaceuticals & Drugs
509079,GUFICBIO,Gufic Biosciences Ltd.,Pharmaceuticals & Drugs
543983,EMSLIMITED,EMS Ltd.,Engineering - Construction
532524,PTC,PTC India Ltd.,Power Generation/Distribution
539658,TEAMLEASE,TeamLease Services Ltd.,Professional Services
543242,HEMIPROP,Hemisphere Properties India Ltd.,Construction - Real Estate
